task,status
001338,QueryStatus.SUCCESSED
002895,QueryStatus.SUCCESSED
600613,QueryStatus.SUCCESSED
300733,QueryStatus.SUCCESSED
300885,QueryStatus.SUCCESSED
002160,QueryStatus.SUCCESSED
605218,QueryStatus.SUCCESSED
601700,QueryStatus.SUCCESSED
002817,QueryStatus.SUCCESSED
603173,QueryStatus.SUCCESSED
600843,QueryStatus.SUCCESSED
300067,QueryStatus.SUCCESSED
601857,QueryStatus.SUCCESSED
688221,QueryStatus.SUCCESSED
002299,QueryStatus.SUCCESSED
000750,QueryStatus.SUCCESSED
600704,QueryStatus.SUCCESSED
002015,QueryStatus.SUCCESSED
300584,QueryStatus.SUCCESSED
601633,QueryStatus.SUCCESSED
833943,QueryStatus.EMPTY
601990,QueryStatus.SUCCESSED
002749,QueryStatus.SUCCESSED
688584,QueryStatus.EMPTY
603063,QueryStatus.SUCCESSED
603158,QueryStatus.SUCCESSED
688143,QueryStatus.SUCCESSED
600967,QueryStatus.SUCCESSED
300283,QueryStatus.SUCCESSED
002327,QueryStatus.SUCCESSED
688120,QueryStatus.SUCCESSED
301498,QueryStatus.EMPTY
688625,QueryStatus.SUCCESSED
301232,QueryStatus.EMPTY
300633,QueryStatus.SUCCESSED
300625,QueryStatus.SUCCESSED
600885,QueryStatus.SUCCESSED
301559,QueryStatus.EMPTY
688580,QueryStatus.SUCCESSED
003020,QueryStatus.SUCCESSED
600909,QueryStatus.SUCCESSED
002715,QueryStatus.SUCCESSED
002046,QueryStatus.SUCCESSED
837092,QueryStatus.EMPTY
688037,QueryStatus.SUCCESSED
600664,QueryStatus.SUCCESSED
301015,QueryStatus.EMPTY
833454,QueryStatus.EMPTY
836675,QueryStatus.EMPTY
605068,QueryStatus.SUCCESSED
002004,QueryStatus.SUCCESSED
688314,QueryStatus.SUCCESSED
605118,QueryStatus.SUCCESSED
000035,QueryStatus.SUCCESSED
002725,QueryStatus.SUCCESSED
300171,QueryStatus.SUCCESSED
300039,QueryStatus.SUCCESSED
301520,QueryStatus.EMPTY
603320,QueryStatus.SUCCESSED
002044,QueryStatus.SUCCESSED
001205,QueryStatus.SUCCESSED
600722,QueryStatus.SUCCESSED
300811,QueryStatus.SUCCESSED
605339,QueryStatus.SUCCESSED
873152,QueryStatus.EMPTY
000795,QueryStatus.SUCCESSED
300662,QueryStatus.SUCCESSED
301111,QueryStatus.EMPTY
600035,QueryStatus.SUCCESSED
003022,QueryStatus.SUCCESSED
300087,QueryStatus.SUCCESSED
605089,QueryStatus.SUCCESSED
836871,QueryStatus.EMPTY
688220,QueryStatus.SUCCESSED
600487,QueryStatus.SUCCESSED
600273,QueryStatus.SUCCESSED
002401,QueryStatus.SUCCESSED
603220,QueryStatus.SUCCESSED
605177,QueryStatus.SUCCESSED
688152,QueryStatus.SUCCESSED
603035,QueryStatus.SUCCESSED
300456,QueryStatus.SUCCESSED
002206,QueryStatus.SUCCESSED
600366,QueryStatus.SUCCESSED
835892,QueryStatus.EMPTY
832735,QueryStatus.EMPTY
002788,QueryStatus.SUCCESSED
839371,QueryStatus.EMPTY
603057,QueryStatus.SUCCESSED
300397,QueryStatus.SUCCESSED
603041,QueryStatus.SUCCESSED
000538,QueryStatus.SUCCESSED
002502,QueryStatus.SUCCESSED
001376,QueryStatus.SUCCESSED
300122,QueryStatus.SUCCESSED
688776,QueryStatus.SUCCESSED
603100,QueryStatus.SUCCESSED
688798,QueryStatus.SUCCESSED
605189,QueryStatus.SUCCESSED
000598,QueryStatus.SUCCESSED
300673,QueryStatus.SUCCESSED
000027,QueryStatus.SUCCESSED
603758,QueryStatus.SUCCESSED
000155,QueryStatus.SUCCESSED
002203,QueryStatus.SUCCESSED
000681,QueryStatus.SUCCESSED
600577,QueryStatus.SUCCESSED
002653,QueryStatus.SUCCESSED
688084,QueryStatus.SUCCESSED
002145,QueryStatus.SUCCESSED
601677,QueryStatus.SUCCESSED
601880,QueryStatus.SUCCESSED
000599,QueryStatus.SUCCESSED
300653,QueryStatus.SUCCESSED
000708,QueryStatus.SUCCESSED
000333,QueryStatus.SUCCESSED
873703,QueryStatus.EMPTY
601162,QueryStatus.SUCCESSED
600112,QueryStatus.SUCCESSED
002122,QueryStatus.SUCCESSED
300770,QueryStatus.SUCCESSED
002997,QueryStatus.SUCCESSED
001358,QueryStatus.SUCCESSED
834014,QueryStatus.EMPTY
601111,QueryStatus.SUCCESSED
300519,QueryStatus.SUCCESSED
300623,QueryStatus.SUCCESSED
300006,QueryStatus.SUCCESSED
300957,QueryStatus.SUCCESSED
688686,QueryStatus.SUCCESSED
600971,QueryStatus.SUCCESSED
002896,QueryStatus.SUCCESSED
300294,QueryStatus.SUCCESSED
301033,QueryStatus.EMPTY
600973,QueryStatus.SUCCESSED
600072,QueryStatus.SUCCESSED
300194,QueryStatus.SUCCESSED
000815,QueryStatus.SUCCESSED
301456,QueryStatus.EMPTY
002919,QueryStatus.SUCCESSED
002459,QueryStatus.SUCCESSED
430090,QueryStatus.EMPTY
003002,QueryStatus.SUCCESSED
688234,QueryStatus.SUCCESSED
688676,QueryStatus.SUCCESSED
600862,QueryStatus.SUCCESSED
600388,QueryStatus.SUCCESSED
000958,QueryStatus.SUCCESSED
688508,QueryStatus.SUCCESSED
600893,QueryStatus.SUCCESSED
688029,QueryStatus.SUCCESSED
002335,QueryStatus.SUCCESSED
002589,QueryStatus.SUCCESSED
600623,QueryStatus.SUCCESSED
000912,QueryStatus.SUCCESSED
834407,QueryStatus.EMPTY
688308,QueryStatus.SUCCESSED
300534,QueryStatus.SUCCESSED
001217,QueryStatus.SUCCESSED
001203,QueryStatus.SUCCESSED
603811,QueryStatus.SUCCESSED
003038,QueryStatus.SUCCESSED
002739,QueryStatus.SUCCESSED
000821,QueryStatus.SUCCESSED
600997,QueryStatus.SUCCESSED
300849,QueryStatus.SUCCESSED
002779,QueryStatus.SUCCESSED
600513,QueryStatus.SUCCESSED
000833,QueryStatus.SUCCESSED
600488,QueryStatus.SUCCESSED
000822,QueryStatus.SUCCESSED
300969,QueryStatus.SUCCESSED
300470,QueryStatus.SUCCESSED
300932,QueryStatus.SUCCESSED
000998,QueryStatus.SUCCESSED
430300,QueryStatus.EMPTY
688136,QueryStatus.SUCCESSED
601199,QueryStatus.SUCCESSED
600605,QueryStatus.SUCCESSED
688297,QueryStatus.SUCCESSED
002340,QueryStatus.SUCCESSED
603297,QueryStatus.SUCCESSED
601788,QueryStatus.SUCCESSED
301362,QueryStatus.EMPTY
600901,QueryStatus.SUCCESSED
688025,QueryStatus.SUCCESSED
603885,QueryStatus.SUCCESSED
836547,QueryStatus.EMPTY
600157,QueryStatus.SUCCESSED
600640,QueryStatus.SUCCESSED
002214,QueryStatus.SUCCESSED
831961,QueryStatus.EMPTY
601200,QueryStatus.SUCCESSED
000519,QueryStatus.SUCCESSED
300882,QueryStatus.SUCCESSED
601607,QueryStatus.SUCCESSED
600021,QueryStatus.SUCCESSED
603073,QueryStatus.SUCCESSED
300925,QueryStatus.SUCCESSED
300608,QueryStatus.SUCCESSED
002202,QueryStatus.SUCCESSED
605589,QueryStatus.SUCCESSED
300601,QueryStatus.SUCCESSED
002967,QueryStatus.SUCCESSED
002072,QueryStatus.SUCCESSED
600839,QueryStatus.SUCCESSED
002114,QueryStatus.SUCCESSED
603897,QueryStatus.SUCCESSED
603393,QueryStatus.SUCCESSED
002102,QueryStatus.SUCCESSED
002063,QueryStatus.SUCCESSED
300514,QueryStatus.SUCCESSED
002563,QueryStatus.SUCCESSED
301558,QueryStatus.EMPTY
688680,QueryStatus.SUCCESSED
301009,QueryStatus.EMPTY
002843,QueryStatus.SUCCESSED
600508,QueryStatus.SUCCESSED
300702,QueryStatus.SUCCESSED
601089,QueryStatus.SUCCESSED
603444,QueryStatus.SUCCESSED
603280,QueryStatus.SUCCESSED
300141,QueryStatus.SUCCESSED
600282,QueryStatus.SUCCESSED
600988,QueryStatus.SUCCESSED
688223,QueryStatus.SUCCESSED
300376,QueryStatus.SUCCESSED
000930,QueryStatus.SUCCESSED
000880,QueryStatus.SUCCESSED
600141,QueryStatus.SUCCESSED
688375,QueryStatus.SUCCESSED
600166,QueryStatus.SUCCESSED
603332,QueryStatus.SUCCESSED
002223,QueryStatus.SUCCESSED
873576,QueryStatus.EMPTY
831855,QueryStatus.EMPTY
001313,QueryStatus.SUCCESSED
001222,QueryStatus.SUCCESSED
300558,QueryStatus.SUCCESSED
300432,QueryStatus.SUCCESSED
002825,QueryStatus.SUCCESSED
002091,QueryStatus.SUCCESSED
000415,QueryStatus.SUCCESSED
600673,QueryStatus.SUCCESSED
300493,QueryStatus.SUCCESSED
601096,QueryStatus.SUCCESSED
300054,QueryStatus.SUCCESSED
301283,QueryStatus.EMPTY
002139,QueryStatus.SUCCESSED
002352,QueryStatus.SUCCESSED
002785,QueryStatus.SUCCESSED
300515,QueryStatus.SUCCESSED
300736,QueryStatus.SUCCESSED
002597,QueryStatus.SUCCESSED
002354,QueryStatus.SUCCESSED
001965,QueryStatus.SUCCESSED
002852,QueryStatus.SUCCESSED
603500,QueryStatus.SUCCESSED
002034,QueryStatus.SUCCESSED
002625,QueryStatus.SUCCESSED
002165,QueryStatus.SUCCESSED
603161,QueryStatus.SUCCESSED
688278,QueryStatus.SUCCESSED
000682,QueryStatus.SUCCESSED
002932,QueryStatus.SUCCESSED
688371,QueryStatus.SUCCESSED
600621,QueryStatus.SUCCESSED
601901,QueryStatus.SUCCESSED
688008,QueryStatus.SUCCESSED
600330,QueryStatus.SUCCESSED
600116,QueryStatus.SUCCESSED
300003,QueryStatus.SUCCESSED
600633,QueryStatus.SUCCESSED
002652,QueryStatus.SUCCESSED
300326,QueryStatus.SUCCESSED
834021,QueryStatus.EMPTY
301031,QueryStatus.EMPTY
002176,QueryStatus.SUCCESSED
605111,QueryStatus.SUCCESSED
603656,QueryStatus.SUCCESSED
300918,QueryStatus.SUCCESSED
688071,QueryStatus.SUCCESSED
002484,QueryStatus.SUCCESSED
301256,QueryStatus.EMPTY
002560,QueryStatus.SUCCESSED
688252,QueryStatus.SUCCESSED
000301,QueryStatus.SUCCESSED
600109,QueryStatus.SUCCESSED
002867,QueryStatus.SUCCESSED
688339,QueryStatus.SUCCESSED
837663,QueryStatus.EMPTY
002946,QueryStatus.SUCCESSED
002675,QueryStatus.SUCCESSED
002950,QueryStatus.SUCCESSED
601619,QueryStatus.SUCCESSED
688516,QueryStatus.SUCCESSED
001332,QueryStatus.SUCCESSED
600281,QueryStatus.SUCCESSED
600121,QueryStatus.SUCCESSED
300393,QueryStatus.SUCCESSED
600097,QueryStatus.SUCCESSED
430718,QueryStatus.EMPTY
001207,QueryStatus.SUCCESSED
300801,QueryStatus.SUCCESSED
600993,QueryStatus.SUCCESSED
301026,QueryStatus.EMPTY
831856,QueryStatus.EMPTY
600662,QueryStatus.SUCCESSED
002759,QueryStatus.SUCCESSED
000792,QueryStatus.SUCCESSED
300783,QueryStatus.SUCCESSED
601083,QueryStatus.SUCCESSED
002747,QueryStatus.SUCCESSED
601018,QueryStatus.SUCCESSED
603335,QueryStatus.SUCCESSED
300533,QueryStatus.SUCCESSED
300343,QueryStatus.SUCCESSED
000089,QueryStatus.SUCCESSED
002456,QueryStatus.SUCCESSED
688697,QueryStatus.SUCCESSED
002899,QueryStatus.SUCCESSED
002434,QueryStatus.SUCCESSED
603367,QueryStatus.SUCCESSED
688691,QueryStatus.EMPTY
601728,QueryStatus.SUCCESSED
000534,QueryStatus.SUCCESSED
002826,QueryStatus.SUCCESSED
002673,QueryStatus.SUCCESSED
002783,QueryStatus.SUCCESSED
002237,QueryStatus.SUCCESSED
603680,QueryStatus.SUCCESSED
002501,QueryStatus.SUCCESSED
002028,QueryStatus.SUCCESSED
430478,QueryStatus.EMPTY
600905,QueryStatus.SUCCESSED
300244,QueryStatus.SUCCESSED
601952,QueryStatus.SUCCESSED
603339,QueryStatus.SUCCESSED
002402,QueryStatus.SUCCESSED
003009,QueryStatus.SUCCESSED
000906,QueryStatus.SUCCESSED
000755,QueryStatus.SUCCESSED
300037,QueryStatus.SUCCESSED
001309,QueryStatus.SUCCESSED
430556,QueryStatus.EMPTY
603366,QueryStatus.SUCCESSED
688689,QueryStatus.SUCCESSED
002992,QueryStatus.SUCCESSED
688303,QueryStatus.SUCCESSED
600483,QueryStatus.SUCCESSED
688244,QueryStatus.SUCCESSED
872541,QueryStatus.EMPTY
688778,QueryStatus.SUCCESSED
688273,QueryStatus.SUCCESSED
002428,QueryStatus.SUCCESSED
002154,QueryStatus.SUCCESSED
603687,QueryStatus.SUCCESSED
300589,QueryStatus.SUCCESSED
603707,QueryStatus.SUCCESSED
603105,QueryStatus.SUCCESSED
300776,QueryStatus.SUCCESSED
002617,QueryStatus.SUCCESSED
600089,QueryStatus.SUCCESSED
300029,QueryStatus.SUCCESSED
001289,QueryStatus.SUCCESSED
002726,QueryStatus.SUCCESSED
300002,QueryStatus.SUCCESSED
688053,QueryStatus.SUCCESSED
000791,QueryStatus.SUCCESSED
600456,QueryStatus.SUCCESSED
300680,QueryStatus.SUCCESSED
002865,QueryStatus.SUCCESSED
002227,QueryStatus.SUCCESSED
002173,QueryStatus.SUCCESSED
603876,QueryStatus.SUCCESSED
002006,QueryStatus.SUCCESSED
600250,QueryStatus.SUCCESSED
003032,QueryStatus.SUCCESSED
000923,QueryStatus.SUCCESSED
600259,QueryStatus.SUCCESSED
002048,QueryStatus.SUCCESSED
002349,QueryStatus.SUCCESSED
000050,QueryStatus.SUCCESSED
300930,QueryStatus.SUCCESSED
300606,QueryStatus.SUCCESSED
002441,QueryStatus.SUCCESSED
688571,QueryStatus.SUCCESSED
838163,QueryStatus.EMPTY
300896,QueryStatus.SUCCESSED
600499,QueryStatus.SUCCESSED
300238,QueryStatus.SUCCESSED
831726,QueryStatus.EMPTY
301323,QueryStatus.EMPTY
002303,QueryStatus.SUCCESSED
002466,QueryStatus.SUCCESSED
600879,QueryStatus.SUCCESSED
300982,QueryStatus.SUCCESSED
002266,QueryStatus.SUCCESSED
301268,QueryStatus.EMPTY
688023,QueryStatus.SUCCESSED
001270,QueryStatus.SUCCESSED
600787,QueryStatus.SUCCESSED
600235,QueryStatus.SUCCESSED
300129,QueryStatus.SUCCESSED
000157,QueryStatus.SUCCESSED
000725,QueryStatus.SUCCESSED
300239,QueryStatus.SUCCESSED
600380,QueryStatus.SUCCESSED
834475,QueryStatus.EMPTY
002511,QueryStatus.SUCCESSED
000523,QueryStatus.SUCCESSED
601212,QueryStatus.SUCCESSED
000703,QueryStatus.SUCCESSED
688192,QueryStatus.SUCCESSED
002437,QueryStatus.SUCCESSED
002461,QueryStatus.SUCCESSED
301509,QueryStatus.EMPTY
300869,QueryStatus.SUCCESSED
603535,QueryStatus.SUCCESSED
600968,QueryStatus.SUCCESSED
300191,QueryStatus.SUCCESSED
600168,QueryStatus.SUCCESSED
601566,QueryStatus.SUCCESSED
000796,QueryStatus.SUCCESSED
600861,QueryStatus.SUCCESSED
688391,QueryStatus.SUCCESSED
002019,QueryStatus.SUCCESSED
300490,QueryStatus.SUCCESSED
830832,QueryStatus.EMPTY
603368,QueryStatus.SUCCESSED
300443,QueryStatus.SUCCESSED
603838,QueryStatus.SUCCESSED
001380,QueryStatus.SUCCESSED
833266,QueryStatus.EMPTY
600674,QueryStatus.SUCCESSED
832089,QueryStatus.EMPTY
600110,QueryStatus.SUCCESSED
002099,QueryStatus.SUCCESSED
300682,QueryStatus.SUCCESSED
002800,QueryStatus.SUCCESSED
002328,QueryStatus.SUCCESSED
688099,QueryStatus.SUCCESSED
688058,QueryStatus.SUCCESSED
300236,QueryStatus.SUCCESSED
688585,QueryStatus.SUCCESSED
001226,QueryStatus.SUCCESSED
000563,QueryStatus.SUCCESSED
000651,QueryStatus.SUCCESSED
836720,QueryStatus.EMPTY
605020,QueryStatus.SUCCESSED
603119,QueryStatus.SUCCESSED
600812,QueryStatus.SUCCESSED
300439,QueryStatus.SUCCESSED
301177,QueryStatus.EMPTY
301220,QueryStatus.EMPTY
300118,QueryStatus.SUCCESSED
002073,QueryStatus.SUCCESSED
834639,QueryStatus.EMPTY
002892,QueryStatus.SUCCESSED
300402,QueryStatus.SUCCESSED
603699,QueryStatus.SUCCESSED
600481,QueryStatus.SUCCESSED
605377,QueryStatus.SUCCESSED
300099,QueryStatus.SUCCESSED
002395,QueryStatus.SUCCESSED
600746,QueryStatus.SUCCESSED
000875,QueryStatus.SUCCESSED
688428,QueryStatus.SUCCESSED
002168,QueryStatus.SUCCESSED
000993,QueryStatus.SUCCESSED
300598,QueryStatus.SUCCESSED
300618,QueryStatus.SUCCESSED
688793,QueryStatus.SUCCESSED
002287,QueryStatus.SUCCESSED
600084,QueryStatus.SUCCESSED
300384,QueryStatus.SUCCESSED
002580,QueryStatus.SUCCESSED
000582,QueryStatus.SUCCESSED
000762,QueryStatus.SUCCESSED
603883,QueryStatus.SUCCESSED
300888,QueryStatus.SUCCESSED
688768,QueryStatus.SUCCESSED
605098,QueryStatus.SUCCESSED
688113,QueryStatus.SUCCESSED
002080,QueryStatus.SUCCESSED
603718,QueryStatus.SUCCESSED
603232,QueryStatus.SUCCESSED
603043,QueryStatus.SUCCESSED
002664,QueryStatus.SUCCESSED
000547,QueryStatus.SUCCESSED
002422,QueryStatus.SUCCESSED
300390,QueryStatus.SUCCESSED
603288,QueryStatus.SUCCESSED
600927,QueryStatus.SUCCESSED
603733,QueryStatus.SUCCESSED
002030,QueryStatus.SUCCESSED
836807,QueryStatus.EMPTY
300146,QueryStatus.SUCCESSED
300532,QueryStatus.SUCCESSED
600635,QueryStatus.SUCCESSED
000677,QueryStatus.SUCCESSED
300073,QueryStatus.SUCCESSED
002007,QueryStatus.SUCCESSED
601778,QueryStatus.SUCCESSED
000692,QueryStatus.SUCCESSED
688262,QueryStatus.SUCCESSED
002149,QueryStatus.SUCCESSED
603610,QueryStatus.SUCCESSED
002616,QueryStatus.SUCCESSED
839729,QueryStatus.EMPTY
688429,QueryStatus.SUCCESSED
300831,QueryStatus.SUCCESSED
830896,QueryStatus.EMPTY
601113,QueryStatus.SUCCESSED
603357,QueryStatus.SUCCESSED
300286,QueryStatus.SUCCESSED
300418,QueryStatus.SUCCESSED
300174,QueryStatus.SUCCESSED
603987,QueryStatus.SUCCESSED
688665,QueryStatus.SUCCESSED
600470,QueryStatus.SUCCESSED
002317,QueryStatus.SUCCESSED
603970,QueryStatus.SUCCESSED
002674,QueryStatus.SUCCESSED
836419,QueryStatus.EMPTY
600771,QueryStatus.SUCCESSED
002757,QueryStatus.SUCCESSED
831278,QueryStatus.EMPTY
001258,QueryStatus.SUCCESSED
002953,QueryStatus.SUCCESSED
002204,QueryStatus.SUCCESSED
601919,QueryStatus.SUCCESSED
301199,QueryStatus.EMPTY
839680,QueryStatus.EMPTY
600234,QueryStatus.SUCCESSED
002408,QueryStatus.SUCCESSED
002735,QueryStatus.SUCCESSED
000705,QueryStatus.SUCCESSED
600480,QueryStatus.SUCCESSED
831641,QueryStatus.EMPTY
000541,QueryStatus.SUCCESSED
301548,QueryStatus.EMPTY
871553,QueryStatus.EMPTY
603557,QueryStatus.SUCCESSED
600979,QueryStatus.SUCCESSED
002240,QueryStatus.SUCCESSED
603365,QueryStatus.SUCCESSED
002039,QueryStatus.SUCCESSED
688408,QueryStatus.SUCCESSED
600810,QueryStatus.SUCCESSED
000009,QueryStatus.SUCCESSED
300907,QueryStatus.SUCCESSED
600308,QueryStatus.SUCCESSED
600056,QueryStatus.SUCCESSED
300457,QueryStatus.SUCCESSED
301259,QueryStatus.EMPTY
603579,QueryStatus.SUCCESSED
600794,QueryStatus.SUCCESSED
002849,QueryStatus.SUCCESSED
600941,QueryStatus.SUCCESSED
600415,QueryStatus.SUCCESSED
833030,QueryStatus.EMPTY
300993,QueryStatus.SUCCESSED
002184,QueryStatus.SUCCESSED
001379,QueryStatus.EMPTY
605088,QueryStatus.SUCCESSED
002268,QueryStatus.SUCCESSED
002053,QueryStatus.SUCCESSED
600320,QueryStatus.SUCCESSED
603956,QueryStatus.SUCCESSED
601718,QueryStatus.SUCCESSED
603026,QueryStatus.SUCCESSED
600085,QueryStatus.SUCCESSED
839946,QueryStatus.EMPTY
002010,QueryStatus.SUCCESSED
002828,QueryStatus.SUCCESSED
600392,QueryStatus.SUCCESSED
603306,QueryStatus.SUCCESSED
001326,QueryStatus.SUCCESSED
605199,QueryStatus.SUCCESSED
835305,QueryStatus.EMPTY
600582,QueryStatus.SUCCESSED
002755,QueryStatus.SUCCESSED
301269,QueryStatus.EMPTY
300583,QueryStatus.SUCCESSED
301195,QueryStatus.EMPTY
300143,QueryStatus.SUCCESSED
002098,QueryStatus.SUCCESSED
836433,QueryStatus.EMPTY
831834,QueryStatus.EMPTY
300529,QueryStatus.SUCCESSED
000963,QueryStatus.SUCCESSED
603605,QueryStatus.SUCCESSED
000158,QueryStatus.SUCCESSED
601059,QueryStatus.SUCCESSED
688612,QueryStatus.SUCCESSED
688349,QueryStatus.SUCCESSED
002555,QueryStatus.SUCCESSED
872895,QueryStatus.EMPTY
600573,QueryStatus.SUCCESSED
300491,QueryStatus.SUCCESSED
000688,QueryStatus.SUCCESSED
002624,QueryStatus.SUCCESSED
688484,QueryStatus.SUCCESSED
300688,QueryStatus.SUCCESSED
000811,QueryStatus.SUCCESSED
603963,QueryStatus.SUCCESSED
002482,QueryStatus.SUCCESSED
000695,QueryStatus.SUCCESSED
603639,QueryStatus.SUCCESSED
688167,QueryStatus.SUCCESSED
002483,QueryStatus.SUCCESSED
000404,QueryStatus.SUCCESSED
300900,QueryStatus.SUCCESSED
300048,QueryStatus.SUCCESSED
001206,QueryStatus.SUCCESSED
000048,QueryStatus.SUCCESSED
601012,QueryStatus.SUCCESSED
000852,QueryStatus.SUCCESSED
002169,QueryStatus.SUCCESSED
603896,QueryStatus.SUCCESSED
600667,QueryStatus.SUCCESSED
000969,QueryStatus.SUCCESSED
688172,QueryStatus.SUCCESSED
873339,QueryStatus.EMPTY
300024,QueryStatus.SUCCESSED
600917,QueryStatus.SUCCESSED
300446,QueryStatus.SUCCESSED
002515,QueryStatus.SUCCESSED
002518,QueryStatus.SUCCESSED
605066,QueryStatus.SUCCESSED
603169,QueryStatus.SUCCESSED
688728,QueryStatus.SUCCESSED
831689,QueryStatus.EMPTY
603618,QueryStatus.SUCCESSED
688116,QueryStatus.SUCCESSED
600489,QueryStatus.SUCCESSED
000767,QueryStatus.SUCCESSED
603338,QueryStatus.SUCCESSED
300866,QueryStatus.SUCCESSED
002614,QueryStatus.SUCCESSED
300450,QueryStatus.SUCCESSED
002460,QueryStatus.SUCCESSED
300510,QueryStatus.SUCCESSED
301511,QueryStatus.EMPTY
000591,QueryStatus.SUCCESSED
301278,QueryStatus.EMPTY
001255,QueryStatus.SUCCESSED
600550,QueryStatus.SUCCESSED
832802,QueryStatus.EMPTY
601216,QueryStatus.SUCCESSED
600435,QueryStatus.SUCCESSED
838275,QueryStatus.EMPTY
000032,QueryStatus.SUCCESSED
300654,QueryStatus.SUCCESSED
002471,QueryStatus.SUCCESSED
002993,QueryStatus.SUCCESSED
688626,QueryStatus.SUCCESSED
301068,QueryStatus.EMPTY
688348,QueryStatus.SUCCESSED
300535,QueryStatus.SUCCESSED
300290,QueryStatus.SUCCESSED
601228,QueryStatus.SUCCESSED
688707,QueryStatus.SUCCESSED
301011,QueryStatus.EMPTY
688609,QueryStatus.SUCCESSED
688392,QueryStatus.SUCCESSED
600540,QueryStatus.SUCCESSED
000975,QueryStatus.SUCCESSED
600267,QueryStatus.SUCCESSED
301005,QueryStatus.EMPTY
688153,QueryStatus.SUCCESSED
002156,QueryStatus.SUCCESSED
600558,QueryStatus.SUCCESSED
601579,QueryStatus.SUCCESSED
600818,QueryStatus.SUCCESSED
002531,QueryStatus.SUCCESSED
833394,QueryStatus.EMPTY
601100,QueryStatus.SUCCESSED
000966,QueryStatus.SUCCESSED
300084,QueryStatus.SUCCESSED
603681,QueryStatus.SUCCESSED
000790,QueryStatus.SUCCESSED
603112,QueryStatus.SUCCESSED
300851,QueryStatus.SUCCESSED
301225,QueryStatus.EMPTY
600497,QueryStatus.SUCCESSED
600252,QueryStatus.SUCCESSED
001201,QueryStatus.SUCCESSED
301289,QueryStatus.EMPTY
000601,QueryStatus.SUCCESSED
688097,QueryStatus.SUCCESSED
000518,QueryStatus.SUCCESSED
600897,QueryStatus.SUCCESSED
300314,QueryStatus.SUCCESSED
600713,QueryStatus.SUCCESSED
600114,QueryStatus.SUCCESSED
002606,QueryStatus.SUCCESSED
002056,QueryStatus.SUCCESSED
603602,QueryStatus.SUCCESSED
603606,QueryStatus.SUCCESSED
688337,QueryStatus.SUCCESSED
300766,QueryStatus.SUCCESSED
603726,QueryStatus.SUCCESSED
603132,QueryStatus.SUCCESSED
603217,QueryStatus.SUCCESSED
603829,QueryStatus.SUCCESSED
002219,QueryStatus.SUCCESSED
688716,QueryStatus.SUCCESSED
600155,QueryStatus.SUCCESSED
688075,QueryStatus.SUCCESSED
430047,QueryStatus.EMPTY
300415,QueryStatus.SUCCESSED
003816,QueryStatus.SUCCESSED
301211,QueryStatus.EMPTY
833429,QueryStatus.EMPTY
301393,QueryStatus.EMPTY
000967,QueryStatus.SUCCESSED
000902,QueryStatus.SUCCESSED
688131,QueryStatus.SUCCESSED
688539,QueryStatus.SUCCESSED
601766,QueryStatus.SUCCESSED
600980,QueryStatus.SUCCESSED
001337,QueryStatus.SUCCESSED
603599,QueryStatus.SUCCESSED
688722,QueryStatus.SUCCESSED
603855,QueryStatus.SUCCESSED
600615,QueryStatus.SUCCESSED
301141,QueryStatus.EMPTY
002514,QueryStatus.SUCCESSED
603690,QueryStatus.SUCCESSED
600690,QueryStatus.SUCCESSED
300617,QueryStatus.SUCCESSED
600268,QueryStatus.SUCCESSED
603279,QueryStatus.SUCCESSED
301349,QueryStatus.EMPTY
301047,QueryStatus.EMPTY
002364,QueryStatus.SUCCESSED
002546,QueryStatus.SUCCESSED
000533,QueryStatus.SUCCESSED
600710,QueryStatus.SUCCESSED
002644,QueryStatus.SUCCESSED
688319,QueryStatus.SUCCESSED
600644,QueryStatus.SUCCESSED
300483,QueryStatus.SUCCESSED
603218,QueryStatus.SUCCESSED
603505,QueryStatus.SUCCESSED
600396,QueryStatus.SUCCESSED
300051,QueryStatus.SUCCESSED
603375,QueryStatus.EMPTY
000690,QueryStatus.SUCCESSED
600785,QueryStatus.SUCCESSED
688410,QueryStatus.SUCCESSED
600312,QueryStatus.SUCCESSED
300318,QueryStatus.SUCCESSED
688521,QueryStatus.SUCCESSED
301153,QueryStatus.EMPTY
603520,QueryStatus.SUCCESSED
300335,QueryStatus.SUCCESSED
000758,QueryStatus.SUCCESSED
301168,QueryStatus.EMPTY
601088,QueryStatus.SUCCESSED
301190,QueryStatus.EMPTY
301239,QueryStatus.EMPTY
605365,QueryStatus.SUCCESSED
600572,QueryStatus.SUCCESSED
002498,QueryStatus.SUCCESSED
600133,QueryStatus.SUCCESSED
000422,QueryStatus.SUCCESSED
430476,QueryStatus.EMPTY
603209,QueryStatus.SUCCESSED
688352,QueryStatus.SUCCESSED
688126,QueryStatus.SUCCESSED
300220,QueryStatus.SUCCESSED
000862,QueryStatus.SUCCESSED
301095,QueryStatus.EMPTY
002565,QueryStatus.SUCCESSED
600563,QueryStatus.SUCCESSED
603658,QueryStatus.SUCCESSED
603877,QueryStatus.SUCCESSED
688083,QueryStatus.SUCCESSED
688189,QueryStatus.SUCCESSED
002026,QueryStatus.SUCCESSED
688505,QueryStatus.SUCCESSED
600525,QueryStatus.SUCCESSED
002350,QueryStatus.SUCCESSED
688819,QueryStatus.SUCCESSED
002648,QueryStatus.SUCCESSED
